X,Y,OBJECTID,C_ORD,NIV6,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
651639.081115723,6862558.97192383,568,685,2,1,2,751010202,1,,RUE,LOUVRE,Vente de jouets et jeux,R,CE503,1,,,C
651604.658691406,6862599.3717041,570,687,2,1,2,751010202,6,,RUE,ORATOIRE,Antiquités,R,CD401,1,,,C
651612.457519531,6862552.57171631,573,690,2,1,2,751010202,156,,RUE,RIVOLI,Linge de maison,A,CD202,2,,,C
651616.021484375,6862550.75567627,574,691,2,1,2,751010202,156,,RUE,RIVOLI,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
651619.585693359,6862548.93988037,575,692,2,1,2,751010202,156,,RUE,RIVOLI,Maroquinerie - Articles de voyages,R,CB205,1,,,C
651589.37689209,6862564.01971436,576,693,2,1,2,751010202,158,,RUE,RIVOLI,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
651592.940917969,6862562.20367432,577,694,2,1,2,751010202,158,,RUE,RIVOLI,Bimbeloterie - Articles souvenirs,A,CE504,1,,,C
651646.639709473,6862608.2166748,578,695,2,1,2,751010202,137,,RUE,SAINT HONORE,Opticien,R,CC301,1,,,C
651550.126525879,6862583.24432373,582,699,2,1,2,751010202,162,,RUE,RIVOLI,Bimbeloterie - Articles souvenirs,A,CE504,1,,,C
651546.5625,6862585.06030273,588,708,2,1,2,751010202,162,,RUE,RIVOLI,Bimbeloterie - Articles souvenirs,R,CE504,1,,,C
651604.94909668,6862683.62628174,599,720,2,1,2,751010203,12,,RUE,JEAN JACQUES ROUSSEAU,Opticien,R,CC301,1,,,C
651618.719299316,6862694.10247803,601,722,2,1,2,751010203,14,,RUE,JEAN JACQUES ROUSSEAU,Maroquinerie - Articles de voyages,R,CB205,1,,,C
651612.330078125,6862689.28808594,603,724,2,1,2,751010203,14,,RUE,JEAN JACQUES ROUSSEAU,Vente de meubles et multispécialistes,R,CD101,1,,,C
651663.667724609,6862629.42828369,608,729,2,1,2,751010203,5,,RUE,LOUVRE,Chaussures Femme,A,CB201,1,,,C
651643.332092285,6862626.78729248,616,737,2,1,2,751010203,136,,RUE,SAINT HONORE,Galerie d'art,R,CE302,1,,,C
651630.85168457,6862629.64227295,617,738,2,1,2,751010203,138,,RUE,SAINT HONORE,Prêt-à-porter Femme,R,CB104,1,,,C
651620.679077148,6862633.12969971,619,740,2,1,2,751010203,142,,RUE,SAINT HONORE,Vente de cigarettes électroniques,R,CE508,1,,,C
651612.97467041,6862636.16448975,621,742,2,1,2,751010203,146,,RUE,SAINT HONORE,Galerie d'art,R,CE302,1,,,C
651609.729492188,6862637.44970703,622,743,2,1,2,751010203,148,,RUE,SAINT HONORE,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
651613.438110352,6862635.95129395,623,744,2,1,2,751010203,148,,RUE,SAINT HONORE,Prêt-à-porter Femme,R,CB104,1,,,C
651594.504882812,6862643.45269775,625,746,2,1,2,751010203,152,,RUE,SAINT HONORE,Fleuriste,R,CF201,1,,,C
651578.143127441,6862648.9230957,628,749,2,1,2,751010203,156,,RUE,SAINT HONORE,"Vente, réparation, location de vélos / vélos électriques",R,CE203,1,,,C
651537.012695312,6862691.03088379,633,754,2,1,2,751010203,4,,RUE,CROIX DES PETITS CHAMPS,Antiquités,R,CD401,1,,,C
651553.290710449,6862665.41589355,642,763,2,1,2,751010203,164,,RUE,SAINT HONORE,Pharmacie,R,CC101,1,,,C
651598.876098633,6862782.78149414,647,769,2,1,2,751010203,4,T,RUE,BOULOI,Vente de meubles salon et chambre,A,CD103,1,,,C
651602.607116699,6862694.54589844,653,775,2,1,2,751010203,13,,RUE,JEAN JACQUES ROUSSEAU,Antiquités,A,CD401,1,,,C
651605.759094238,6862697.00848389,654,776,2,1,2,751010203,13,,RUE,JEAN JACQUES ROUSSEAU,Parfumerie - Produits de beauté,R,CC202,1,,,C
651566.741271973,6862759.80871582,657,779,2,1,2,751010203,2,,RUE,BOULOI,Parfumerie - Produits de beauté,CC,CC202,1,6,0,C
651566.741271973,6862759.80871582,658,780,2,1,2,751010203,2,,RUE,BOULOI,Antiquités,CC,CD401,1,6,0,C
651566.741271973,6862759.80871582,659,782,2,1,2,751010203,2,,RUE,BOULOI,Galerie d'art,CC,CE302,1,6,0,C
651566.741271973,6862759.80871582,660,783,2,1,2,751010203,2,,RUE,BOULOI,Galerie d'art,CC,CE302,1,6,0,C
651566.741271973,6862759.80871582,661,784,2,1,2,751010203,2,,RUE,BOULOI,Tissus - Textile - Mercerie,CC,CD203,1,6,0,C
651566.741271973,6862759.80871582,662,785,2,1,2,751010203,2,,RUE,BOULOI,Antiquités,CC,CD401,1,6,0,C
651566.741271973,6862759.80871582,663,786,2,1,2,751010203,2,,RUE,BOULOI,Antiquités,CC,CD401,1,6,0,C
651566.741271973,6862759.80871582,665,788,2,1,2,751010203,2,,RUE,BOULOI,Maroquinerie - Articles de voyages,CC,CB205,1,6,0,C
651566.741271973,6862759.80871582,666,791,2,1,2,751010203,2,,RUE,BOULOI,Chaussures Femme,CC,CB201,1,6,0,C
651566.741271973,6862759.80871582,667,792,2,1,2,751010203,2,,RUE,BOULOI,Chaussures Homme,CC,CB202,1,6,0,C
651566.741271973,6862759.80871582,668,793,2,1,2,751010203,2,,RUE,BOULOI,Maroquinerie - Articles de voyages,CC,CB205,1,6,0,C
651566.741271973,6862759.80871582,669,794,2,1,2,751010203,2,,RUE,BOULOI,Vente de livres anciens - Autographes,CC,CE304,1,6,0,C
651566.741271973,6862759.80871582,670,795,2,1,2,751010203,2,,RUE,BOULOI,Joaillerie,CC,CB301,1,6,0,C
651566.741271973,6862759.80871582,671,796,2,1,2,751010203,2,,RUE,BOULOI,Fabrication et vente d'instruments de musique,CC,CE401,1,6,0,C
651566.741271973,6862759.80871582,674,799,2,1,2,751010203,2,,RUE,BOULOI,Joaillerie,CC,CB301,1,6,0,C
651566.741271973,6862759.80871582,675,800,2,1,2,751010203,2,,RUE,BOULOI,Antiquités,CC,CD401,1,6,0,C
651644.800292969,6862726.62890625,678,803,2,1,2,751010203,21,,RUE,JEAN JACQUES ROUSSEAU,Montres,R,CB303,1,,,C
651654.281921387,6862733.82629395,681,806,2,1,2,751010203,23,,RUE,JEAN JACQUES ROUSSEAU,Antiquités,R,CD401,1,,,C
651561.791503906,6862715.9019165,688,816,2,1,2,751010203,10,,RUE,PELICAN,Galerie d'art,R,CE302,1,,,C
651588.87487793,6862854.14172363,699,846,2,1,2,751010203,26,,RUE,CROIX DES PETITS CHAMPS,Pharmacie,R,CC101,1,,,C
651595.305908203,6862872.05047607,701,848,2,1,2,751010203,30,,RUE,CROIX DES PETITS CHAMPS,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
651597.988098145,6862879.45788574,702,849,2,1,2,751010203,32,,RUE,CROIX DES PETITS CHAMPS,Prêt-à-porter Mixte,R,CB107,1,,,C
651603.016479492,6862892.86431885,706,853,2,1,2,751010203,36,,RUE,CROIX DES PETITS CHAMPS,Papeterie - Fournitures de bureau,R,CE102,1,,,C
651719.75592041,6862864.98449707,713,865,2,1,2,751010203,27,B,RUE,COQUILLIERE,Vente de monnaies et médailles,A,CE301,1,,,C
651728.061096191,6862812.56408691,716,868,2,1,2,751010203,15,,RUE,LOUVRE,Galerie d'art,R,CE302,1,,,C
651686.998718262,6862812.43127441,717,873,2,1,2,751010203,5,,COUR,FERMES,Vente de vaisselle - Ustensiles ménagers - Art de la table,R,CD205,1,,,C
652240.631713867,6862673.3112793,724,1065,2,1,2,751010201,80,,RUE,RAMBUTEAU,Prêt-à-porter Femme,R,CB104,1,,,C
652231.391113281,6862676.67407227,725,1066,2,1,2,751010201,82,,RUE,RAMBUTEAU,Chaussures Femme,R,CB201,1,,,C
652218.890319824,6862680.62310791,726,1067,2,1,2,751010201,84,,RUE,RAMBUTEAU,Opticien,A,CC301,1,,,C
652264.743713379,6862671.05450439,727,1069,2,1,2,751010201,95,,RUE,SAINT DENIS,Maroquinerie - Articles de voyages,R,CB205,1,,,C
652266.320495605,6862676.64031982,728,1070,2,1,2,751010201,97,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652267.969909668,6862682.51629639,729,1071,2,1,2,751010201,99,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,R,CE502,1,,,C
652269.691101074,6862688.61169434,730,1072,2,1,2,751010201,101,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652272.783081055,6862699.5557251,731,1073,2,1,2,751010201,105,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652275.298095703,6862708.4743042,733,1075,2,1,2,751010201,109,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,A,CE502,1,,,C
652194.52130127,6862703.45288086,738,1083,2,1,2,751010204,9,,RUE,PIERRE LESCOT,Parfumerie - Produits de beauté,A,CC202,1,,,C
652195.889526367,6862707.21148682,739,1084,2,1,2,751010204,9,,RUE,PIERRE LESCOT,Maroquinerie - Articles de voyages,R,CB205,1,,,C
652166.016906738,6862529.05249023,749,884,2,1,2,751010201,18,,RUE,BERGER,Sport - Habillement et chaussures,R,CB111,1,,,C
652169.775695801,6862527.68450928,750,885,2,1,2,751010201,18,,RUE,BERGER,Vente de jeux vidéo (+ salle de jeux vidéos),A,CE404,1,,,C
652205.395690918,6862571.35668945,752,887,2,1,2,751010201,7,,RUE,COSSONNERIE,Prêt-à-porter Homme,R,CB105,1,,,C
652198.586486816,6862573.7611084,753,888,2,1,2,751010201,9,,RUE,COSSONNERIE,Chaussures Femme,R,CB201,1,,,C
652189.992492676,6862576.84332275,754,889,2,1,2,751010201,11,,RUE,COSSONNERIE,Prêt-à-porter Femme,R,CB104,1,,,C
652178.711486816,6862580.88311768,755,890,2,1,2,751010201,13,,RUE,COSSONNERIE,Sport - Habillement et chaussures,R,CB111,1,,,C
652174.952697754,6862582.25128174,756,891,2,1,2,751010201,13,,RUE,COSSONNERIE,Librairie,A,CE101,1,,,C
652169.211730957,6862568.4083252,758,895,2,1,2,751010201,6,,RUE,PIERRE LESCOT,Sport - Habillement et chaussures,R,CB111,2,,,C
652211.829101562,6862531.25109863,759,897,2,1,2,751010201,51,,RUE,SAINT DENIS,Chaussures Mixte,R,CB204,1,,,C
652214.148925781,6862537.05969238,760,898,2,1,2,751010201,53,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652220.651672363,6862552.98571777,761,900,2,1,2,751010201,59,,RUE,SAINT DENIS,Prêt-à-porter Mixte,R,CB107,1,,,C
652222.031677246,6862558.9440918,763,902,2,1,2,751010201,63,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652237.339477539,6862553.8192749,767,909,2,1,2,751010201,60,,RUE,SAINT DENIS,Prêt-à-porter Mixte,A,CB107,1,,,C
652262.907714844,6862519.46569824,769,912,2,1,2,751010201,35,,BD,SEBASTOPOL,Revêtements sols et murs,R,CF103,1,,,C
652266.096496582,6862527.89569092,770,914,2,1,2,751010201,37,,BD,SEBASTOPOL,Parfumerie - Produits de beauté,R,CC202,1,,,C
652270.590270996,6862539.78088379,771,915,2,1,2,751010201,39,,BD,SEBASTOPOL,Sport - Habillement et chaussures,A,CB111,1,,,C
652262.524108887,6862571.86627197,772,916,2,1,2,751010201,2,,RUE,COSSONNERIE,Vente d'articles érotiques et sex-shop,R,CE502,1,,,C
652288.561523438,6862640.36352539,773,917,2,1,2,751010201,77,,RUE,RAMBUTEAU,Chaussures Femme,R,CB201,1,,,C
652247.350708008,6862580.48791504,774,919,2,1,2,751010201,62,,RUE,SAINT DENIS,Galerie d'art,A,CE302,1,,,C
652245.98248291,6862576.72912598,775,920,2,1,2,751010201,62,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652257.234130859,6862608.02752686,779,924,2,1,2,751010201,72,,RUE,SAINT DENIS,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
652261.573730469,6862621.09069824,781,926,2,1,2,751010201,76,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,R,CE502,1,,,C
652263.789672852,6862627.74212646,782,927,2,1,2,751010201,78,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652267.462524414,6862638.79711914,783,928,2,1,2,751010201,80,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652266.226501465,6862634.99291992,784,929,2,1,2,751010201,80,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652305.998474121,6862633.09967041,789,936,2,1,2,751010201,49,,BD,SEBASTOPOL,Maroquinerie - Articles de voyages,R,CB205,1,,,C
652196.313476562,6862595.7678833,792,940,2,1,2,751010201,12,,RUE,COSSONNERIE,Chaussures Mixte,R,CB204,1,,,C
652190.917297363,6862597.6652832,793,941,2,1,2,751010201,14,,RUE,COSSONNERIE,Prêt-à-porter Mixte,R,CB107,1,,,C
652190.211303711,6862626.70092773,794,942,2,1,2,751010201,12,,RUE,PIERRE LESCOT,Prêt-à-porter Femme,R,CB104,1,,,C
652194.273925781,6862637.94970703,795,943,2,1,2,751010201,14,,RUE,PIERRE LESCOT,Chaussures Mixte,R,CB204,1,,,C
652228.771911621,6862628.95007324,797,945,2,1,2,751010201,3,,RUE,PRECHEURS,Sport - Habillement et chaussures,R,CB111,1,,,C
652221.207885742,6862631.55450439,798,946,2,1,2,751010201,3,,RUE,PRECHEURS,Prêt-à-porter Mixte,R,CB107,1,,,C
652234.871520996,6862586.29571533,802,952,2,1,2,751010201,69,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652236.709716797,6862590.840271,803,953,2,1,2,751010201,71,,RUE,SAINT DENIS,Chaussures Mixte,R,CB204,1,,,C
652238.720275879,6862596.25628662,804,954,2,1,2,751010201,73,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652241.358886719,6862603.83190918,805,955,2,1,2,751010201,75,,RUE,SAINT DENIS,Tabac,R,CE501,1,,,C
652245.02130127,6862614.3651123,807,957,2,1,2,751010201,79,,RUE,SAINT DENIS,Chaussures Mixte,R,CB204,1,,,C
652247.066894531,6862620.26269531,808,958,2,1,2,751010201,81,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652241.76751709,6862633.42730713,810,960,2,1,2,751010201,4,,RUE,PRECHEURS,Prêt-à-porter Mixte,R,CB107,1,,,C
652247.076904297,6862654.9019165,817,967,2,1,2,751010201,79,,RUE,RAMBUTEAU,Bijouterie fantaisie - Accessoire de mode,R,CB304,1,,,C
652240.67010498,6862657.17010498,818,968,2,1,2,751010201,81,,RUE,RAMBUTEAU,Prêt-à-porter Homme,R,CB105,1,,,C
652236.888122559,6862658.47247314,819,969,2,1,2,751010201,81,,RUE,RAMBUTEAU,Prêt-à-porter Mixte,R,CB107,1,,,C
652228.941711426,6862661.27471924,820,970,2,1,2,751010201,83,,RUE,RAMBUTEAU,Prêt-à-porter Mixte,R,CB107,1,,,C
652255.782104492,6862641.47229004,824,976,2,1,2,751010201,89,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652257.215515137,6862645.20648193,825,977,2,1,2,751010201,89,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652280.592529297,6862682.82012939,832,985,2,1,2,751010201,88,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,R,CE502,2,,,C
652312.510925293,6862650.52392578,834,987,2,1,2,751010201,51,,BD,SEBASTOPOL,Chaussures Mixte,A,CB204,1,,,C
652316.650878906,6862661.36907959,835,988,2,1,2,751010201,53,,BD,SEBASTOPOL,Vente de matériel informatique,R,CE407,1,,,C
652324.332885742,6862681.46850586,837,991,2,1,2,751010201,55,,BD,SEBASTOPOL,Chaussures Mixte,A,CB204,1,,,C
652335.868713379,6862754.74829102,838,992,2,1,2,751010201,2,,RUE,CYGNE,Revêtements sols et murs,A,CF103,1,,,C
652339.713684082,6862753.64587402,839,993,2,1,2,751010201,2,,RUE,CYGNE,"Vente, réparation, location de vélos / vélos électriques",R,CE203,1,,,C
652306.870910645,6862775.46807861,844,999,2,1,2,751010201,96,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,R,CE502,1,,,C
652310.174682617,6862782.3493042,846,1001,2,1,2,751010201,98,,RUE,SAINT DENIS,Prêt-à-porter Homme,R,CB105,1,,,C
652311.223327637,6862788.85229492,847,1002,2,1,2,751010201,100,,RUE,SAINT DENIS,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
652354.032897949,6862760.25549316,849,1004,2,1,2,751010201,61,,BD,SEBASTOPOL,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
652280.41192627,6862770.81072998,852,1007,2,1,2,751010201,6,,RUE,CYGNE,Prêt-à-porter Homme,R,CB105,1,,,C
652284.170715332,6862769.44268799,853,1008,2,1,2,751010201,6,,RUE,CYGNE,Vente de cigarettes électroniques,R,CE508,1,,,C
652265.607727051,6862776.24511719,854,1009,2,1,2,751010201,8,,RUE,CYGNE,Prêt-à-porter Mixte,R,CB107,1,,,C
652289.892272949,6862817.43011475,856,1011,2,1,2,751010201,13,,RUE,ETIENNE MARCEL,Opticien,R,CC301,1,,,C
652279.127685547,6862821.4810791,858,1013,2,1,2,751010201,15,,RUE,ETIENNE MARCEL,Tissus - Textile - Mercerie,R,CD203,1,,,C
652240.519104004,6862793.06610107,861,1016,2,1,2,751010201,28,,RUE,PIERRE LESCOT,Parfumerie - Produits de beauté,A,CC202,1,,,C
652239.216918945,6862789.28387451,862,1017,2,1,2,751010201,28,,RUE,PIERRE LESCOT,Prêt-à-porter Mixte,R,CB107,1,,,C
652244.442871094,6862804.63989258,864,1019,2,1,2,751010201,30,,RUE,PIERRE LESCOT,Chaussures Mixte,R,CB204,1,,,C
652290.979125977,6862769.30291748,865,1020,2,1,2,751010201,127,,RUE,SAINT DENIS,Prêt-à-porter Mixte,A,CB107,1,,,C
652293.45489502,6862774.74090576,866,1021,2,1,2,751010201,129,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652298.442504883,6862795.99890137,868,1023,2,1,2,751010201,133,,RUE,SAINT DENIS,Prêt-à-porter Femme,R,CB104,1,,,C
652299.54510498,6862799.84387207,869,1024,2,1,2,751010201,133,,RUE,SAINT DENIS,Prêt-à-porter Lingerie,R,CB108,1,,,C
652272.588684082,6862763.29388428,872,1027,2,1,2,751010201,1,,RUE,CYGNE,Chaussures Femme,R,CB201,1,,,C
652257.164672852,6862768.74627686,874,1029,2,1,2,751010201,5,,RUE,CYGNE,Prêt-à-porter Mixte,R,CB107,1,,,C
652246.110717773,6862773.01928711,875,1031,2,1,2,751010201,9,,RUE,CYGNE,Sport - Habillement et chaussures,R,CB111,1,,,C
652230.270690918,6862762.54052734,885,1042,2,1,2,751010201,24,,RUE,PIERRE LESCOT,"Vente de disques, cassettes, CD, DVD",R,CE405,1,,,C
652278.042907715,6862718.67907715,887,1044,2,1,2,751010201,111,,RUE,SAINT DENIS,Sport - Habillement et chaussures,A,CB111,1,,,C
652279.872314453,6862725.64672852,888,1045,2,1,2,751010201,113,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652281.894897461,6862736.65948486,890,1047,2,1,2,751010201,117,,RUE,SAINT DENIS,Vente d'articles érotiques et sex-shop,R,CE502,1,,,C
652285.182922363,6862746.6519165,892,1049,2,1,2,751010201,121,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652285.826904297,6862751.0612793,893,1050,2,1,2,751010201,123,,RUE,SAINT DENIS,Sport - Habillement et chaussures,R,CB111,1,,,C
652287.610717773,6862756.39031982,894,1051,2,1,2,751010201,125,,RUE,SAINT DENIS,Sport - Habillement et chaussures,A,CB111,1,,,C
652232.392272949,6862726.57147217,900,1057,2,1,2,751010201,15,,RUE,GRANDE TRUANDERIE,Prêt-à-porter Homme,R,CB105,1,,,C
652214.06628418,6862692.88153076,901,1059,2,1,2,751010201,18,,RUE,PIERRE LESCOT,Sport - Habillement et chaussures,R,CB111,1,,,C
652221.686523438,6862714.09228516,902,1060,2,1,2,751010201,20,,RUE,PIERRE LESCOT,Linge de maison,R,CD202,1,,,C
652220.318481445,6862710.33349609,903,1061,2,1,2,751010201,20,,RUE,PIERRE LESCOT,Prêt-à-porter Mixte,R,CB107,1,,,C
652218.950317383,6862706.57470703,904,1062,2,1,2,751010201,20,,RUE,PIERRE LESCOT,Prêt-à-porter Femme,A,CB104,1,,,C
652255.094299316,6862668.04272461,905,1063,2,1,2,751010201,76,,RUE,RAMBUTEAU,Friperie - Solderie - Dépôt-vente de vêtements,A,CB109,1,,,C
652174.140930176,6862767.64868164,914,1098,2,1,2,751010204,22,,RUE,MONDETOUR,Chaussures Mixte,A,CB204,1,,,C
652220.141723633,6862770.1506958,917,1102,2,1,2,751010204,17,,RUE,PIERRE LESCOT,Chaussures Femme,R,CB201,1,,,C
652221.443908691,6862773.93267822,918,1103,2,1,2,751010204,17,,RUE,PIERRE LESCOT,Vente d'articles érotiques et sex-shop,A,CE502,1,,,C
652228.656311035,6862795.10687256,923,1108,2,1,2,751010204,19,,RUE,PIERRE LESCOT,Chaussures Homme,A,CB202,1,,,C
652196.009094238,6862817.0690918,926,1111,2,1,2,751010204,10,,RUE,TURBIGO,Prêt-à-porter Femme,A,CB104,1,,,C
652192.226928711,6862815.76690674,927,1112,2,1,2,751010204,10,,RUE,TURBIGO,Prêt-à-porter Femme,A,CB104,1,,,C
652208.195495605,6862821.16772461,928,1113,2,1,2,751010204,12,,RUE,TURBIGO,Prêt-à-porter Femme,R,CB104,1,,,C
652220.079284668,6862825.20269775,930,1116,2,1,2,751010204,14,,RUE,TURBIGO,Prêt-à-porter Mixte,A,CB107,1,,,C
652180.672485352,6862856.5098877,933,1119,2,1,2,751010204,21,,RUE,ETIENNE MARCEL,Chaussures Femme,R,CB201,1,,,C
652176.913879395,6862857.87792969,934,1120,2,1,2,751010204,21,,RUE,ETIENNE MARCEL,Prêt-à-porter Femme,R,CB104,1,,,C
652151.520874023,6862867.36090088,936,1122,2,1,2,751010204,25,,RUE,ETIENNE MARCEL,Prêt-à-porter Homme,R,CB105,1,,,C
652147.762084961,6862868.72912598,937,1123,2,1,2,751010204,25,,RUE,ETIENNE MARCEL,Chaussures Mixte,A,CB204,1,,,C
652152.926879883,6862825.7756958,942,1129,2,1,2,751010204,5,,RUE,TURBIGO,Prêt-à-porter Homme,R,CB105,1,,,C
652125.506896973,6862847.14349365,950,1138,2,1,2,751010204,3,,RUE,FRANCAISE,Galerie d'art,A,CE302,1,,,C
652054.991699219,6862810.15930176,955,1144,2,1,2,751010204,22,,RUE,MONTORGUEIL,Prêt-à-porter Mixte,R,CB107,1,,,C
652069.763122559,6862798.05627441,965,1154,2,1,2,751010204,1,,RUE,TURBIGO,Prêt-à-porter Mixte,R,CB107,1,,,C
652102.290893555,6862808.99371338,966,1155,2,1,2,751010204,3,,RUE,TURBIGO,Opticien,R,CC301,1,,,C
652098.508728027,6862807.69128418,967,1156,2,1,2,751010204,3,,RUE,TURBIGO,Prêt-à-porter Mixte,R,CB107,1,,,C
652109.854919434,6862811.5980835,970,1159,2,1,2,751010204,3,,RUE,TURBIGO,Friperie - Solderie - Dépôt-vente de vêtements,A,CB109,1,,,C
652123.414489746,6862877.17108154,971,1160,2,1,2,751010204,27,,RUE,ETIENNE MARCEL,Prêt-à-porter Mixte,A,CB107,1,,,C
652119.655700684,6862878.53930664,972,1161,2,1,2,751010204,27,,RUE,ETIENNE MARCEL,Chaussures Mixte,R,CB204,1,,,C
652105.21307373,6862884.64471436,974,1163,2,1,2,751010204,29,,RUE,ETIENNE MARCEL,Chaussures Mixte,R,CB204,1,,,C
652097.284484863,6862887.62988281,975,1164,2,1,2,751010204,31,,RUE,ETIENNE MARCEL,Prêt-à-porter Homme,R,CB105,1,,,C
652072.667907715,6862889.21691895,976,1166,2,1,2,751010204,40,,RUE,MONTORGUEIL,Prêt-à-porter Femme,A,CB104,1,,,C
652061.02331543,6862896.99468994,979,1169,2,1,2,751010204,29,,RUE,MONTORGUEIL,Prêt-à-porter Femme,A,CB104,1,,,C
652026.577087402,6862914.08428955,981,1172,2,1,2,751010204,37,,RUE,ETIENNE MARCEL,Prêt-à-porter Femme,R,CB104,1,,,C
652022.842712402,6862915.5177002,982,1173,2,1,2,751010204,37,,RUE,ETIENNE MARCEL,Sport - Habillement et chaussures,R,CB111,1,,,C
652152.061279297,6862579.4083252,984,1411,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Vente de jeux vidéo (+ salle de jeux vidéos),CC,CE404,1,1,-2,C
652152.061279297,6862579.4083252,985,1412,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Parfumerie - Produits de beauté,CC,CC202,1,1,-2,C
652152.061279297,6862579.4083252,986,1414,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Parfumerie - Produits de beauté,CC,CC202,2,1,-2,C
652152.061279297,6862579.4083252,987,1416,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Prêt-à-porter Enfant,CC,CB106,1,1,-2,C
652152.061279297,6862579.4083252,988,1417,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Prêt-à-porter Femme,CC,CB104,1,1,-2,C
652152.061279297,6862579.4083252,992,1422,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Généraliste électroménager - Radio - TV - Hi-Fi,CC,CD303,3,1,-2,C
652152.061279297,6862579.4083252,993,1423,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Téléphonie discount et accesoires (pas d'enseigne particulière),CC,CE403,1,1,-2,C
652152.061279297,6862579.4083252,995,1425,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Prêt-à-porter Mixte,CC,CB107,3,1,-1,C
652152.061279297,6862579.4083252,996,1426,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Pharmacie,CC,CC101,1,1,-3,C
652152.061279297,6862579.4083252,997,1428,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Chaussures Mixte,CC,CB204,1,1,-3,C
652152.061279297,6862579.4083252,998,1429,2,1,2,751010205,1,,RUE,PIERRE LESCOT,Opticien,CC,CC301,1,1,-3,C
